Ensembl.Gene.ID	lrt	qvalue
ENSDARG00000024654	-4.80000016978011e-05	1
ENSDARG00000018434	12.2771839999987	0.04301231
ENSDARG00000090818	0	1
ENSDARG00000019897	1.3880879999997	1
ENSDARG00000006491	12.8788379999969	1
ENSDARG00000016048	15.8768400000008	1
ENSDARG00000003127	3.05825399999958	1
ENSDARG00000078807	1.96180199999981	1
ENSDARG00000079749	15.6031860000003	0.009258377
ENSDARG00000038608	5.91046399999868	1
ENSDARG00000068438	1.36008600000059	1
ENSDARG00000063229	0.390184000003501	1
ENSDARG00000078041	13.0814360000004	0.02673829
ENSDARG00000002980	-1.3999997463543e-05	1
ENSDARG00000013051	7.64277399999992	0.2594771
ENSDARG00000058254	7.64277399999992	0.2594771
ENSDARG00000095579	0	1
ENSDARG00000045091	16.4308620000011	0.01619649
ENSDARG00000040113	12.1656000000003	1
ENSDARG00000056627	1.93611599999986	1
ENSDARG00000010113	-3.99999953515362e-06	1
ENSDARG00000091777	0	1
ENSDARG00000033957	-1.40000047395006e-05	1
ENSDARG00000055989	-9.99999974737875e-06	1
ENSDARG00000012790	10.256518000002	0.08681455
ENSDARG00000044565	0	1
ENSDARG00000003414	0	1
ENSDARG00000077983	0.952723999998852	1
ENSDARG00000007867	14.422136000001	0.01510508
ENSDARG00000022564	0.445749999999862	1
ENSDARG00000043729	0.78047400000105	1
ENSDARG00000094438	0.78047400000105	1
ENSDARG00000004948	1.10869399999865	1
ENSDARG00000054696	6.74776600000041	1
ENSDARG00000068870	4.74849999999788	1
ENSDARG00000061380	-4.00000135414302e-06	1
ENSDARG00000012987	1.82898000000569	1
ENSDARG00000005161	-0.000366000000212807	1
ENSDARG00000017696	3.61474799999996	1
ENSDARG00000045092	40.4539139999979	0.0008212323
ENSDARG00000038789	3.78801000000021	1
ENSDARG00000054941	0.496661999997741	1
ENSDARG00000059057	0.577962000000298	1
ENSDARG00000039642	8.9491079999998	0.4154455
ENSDARG00000027403	32.9065880000016	0.0008212323
ENSDARG00000009160	-2.00000067707151e-06	1
ENSDARG00000078981	2.8360079999984	1
ENSDARG00000075956	-0.077527999997983	1
ENSDARG00000015453	0.149270000001707	1
ENSDARG00000086153	0.149270000001707	1
ENSDARG00000054002	3.40000005962793e-05	1
ENSDARG00000029419	0	1
ENSDARG00000071675	5.29537400000027	1
ENSDARG00000071679	5.29537400000027	1
ENSDARG00000058319	-4.09659599999577	1
ENSDARG00000079217	11.6147419999979	0.04929635
ENSDARG00000023028	6.00000021222513e-06	1
ENSDARG00000055757	1.88735199999974	1
ENSDARG00000025693	2.85350400000061	1
ENSDARG00000060581	-4.00000135414302e-06	1
ENSDARG00000062916	31.7595020000008	0.08008972
ENSDARG00000014517	21.0349920000008	0.001088755
ENSDARG00000079198	2.73200999999972	1
ENSDARG00000027428	5.87126400000125	1
ENSDARG00000007734	11.2039619999996	0.06484782
ENSDARG00000038199	0.0704279999990831	1
ENSDARG00000036426	0.325074000000313	1
ENSDARG00000079307	0.569384000000355	1
ENSDARG00000017199	17.3395700000037	0.004388951
ENSDARG00000077119	2.00000067707151e-06	1
ENSDARG00000040149	5.47007000000121	0.6562953
ENSDARG00000060472	0.0891000000001441	1
ENSDARG00000059209	0	1
ENSDARG00000058452	0.132785999998305	1
ENSDARG00000014165	1.34607200000028	1
ENSDARG00000087263	1.34607200000028	1
ENSDARG00000079512	23.3422839999985	0.0008324416
ENSDARG00000026068	0.0710940000008122	1
ENSDARG00000024846	0.399010000000999	1
ENSDARG00000068590	9.1734720000004	0.1993092
ENSDARG00000013004	14.3776640000033	0.01542349
ENSDARG00000086450	7.24454999999944	1
ENSDARG00000007444	-2.00000067707151e-06	1
ENSDARG00000007745	14.4316519999993	0.01508255
ENSDARG00000077402	14.4316519999993	0.01508255
ENSDARG00000039152	0	1
ENSDARG00000009953	9.9711180000013	0.7185551
ENSDARG00000076838	6.33655799999906	1
ENSDARG00000068156	-1.99999976757681e-06	1
ENSDARG00000032264	0.882197999999335	1
ENSDARG00000030999	3.74797599999874	1
ENSDARG00000020986	0	1
ENSDARG00000040427	0	1
ENSDARG00000089159	11.8786580000015	0.4430309
ENSDARG00000045522	11.8786580000015	0.4430309
ENSDARG00000069292	11.8786580000015	0.4430309
ENSDARG00000088524	11.8786580000015	0.4430309
ENSDARG00000033413	11.8786580000015	0.4430309
ENSDARG00000042510	22.5953239999981	0.0009865627
ENSDARG00000042513	22.5953239999981	0.0009865627
ENSDARG00000058945	22.5953239999981	0.0009865627
ENSDARG00000041538	0	1
ENSDARG00000040803	11.7403140000024	0.7344112
ENSDARG00000061060	16.5189180000016	0.006205678
ENSDARG00000067681	4.18636800000058	1
ENSDARG00000075033	7.51028600000063	1
ENSDARG00000071396	1.99999885808211e-06	1
ENSDARG00000095623	1.87075600000026	1
ENSDARG00000013802	-2.19999965338502e-05	1
ENSDARG00000020201	0.560842000002594	1
ENSDARG00000058733	2.01660999999876	1
ENSDARG00000058815	5.44604399999662	1
ENSDARG00000068567	0	1
ENSDARG00000079751	50.1021419999888	0.0008212323
ENSDARG00000062164	16.9410480000006	0.005198516
ENSDARG00000077188	15.8399039999931	1
ENSDARG00000006420	14.9638759999943	1
ENSDARG00000068886	3.1240600000001	1
ENSDARG00000063155	14.7228019999966	1
ENSDARG00000069440	-1.20000040624291e-05	1
ENSDARG00000062289	4.24176199999965	1
ENSDARG00000079605	23.4578120000006	0.0008295219
ENSDARG00000041708	4.12438000000111	1
ENSDARG00000062971	7.48940000000039	0.2762959
ENSDARG00000036063	2.83572999999978	1
ENSDARG00000079858	4.09488200000123	1
ENSDARG00000088227	3.50198399999863	1
ENSDARG00000077116	7.18220799999835	1
ENSDARG00000067984	0.111278000000311	1
ENSDARG00000077298	8.24126199999955	0.2020066
ENSDARG00000067825	2.02980399999979	1
ENSDARG00000039422	2.00000067707151e-06	1
ENSDARG00000071468	1.05594199999996	1
ENSDARG00000038235	13.3227759999972	1
ENSDARG00000001929	6.17775799999799	0.4820046
ENSDARG00000075730	4.72433400000045	0.906996
ENSDARG00000033855	-0.000103999998827931	1
ENSDARG00000034826	14.3513759999987	0.01558647
ENSDARG00000073845	0	1
ENSDARG00000052703	0.126605999999811	1
ENSDARG00000088560	0.897642000003543	1
ENSDARG00000087241	2.95092799999929	1
ENSDARG00000051957	5.56118199999946	0.6536716
ENSDARG00000061372	16.6674439999988	0.005824172
ENSDARG00000044488	-1.20000004244503e-05	1
ENSDARG00000070583	9.81134799999927	1
ENSDARG00000061802	0.0796960000006948	1
ENSDARG00000029615	14.0792499999998	0.01752709
ENSDARG00000077639	11.7388820000051	0.08319957
ENSDARG00000057531	17.3351299999995	0.00439263
ENSDARG00000075525	6.00000203121454e-06	1
ENSDARG00000033852	25.6662280000019	0.002118617
ENSDARG00000018637	0	1
ENSDARG00000017272	-4.59999992017401e-05	1
ENSDARG00000021973	12.2395340000003	1
ENSDARG00000024831	5.00000023748726e-05	1
ENSDARG00000014017	23.9923740000013	0.0008212323
ENSDARG00000035838	7.19999989087228e-05	1
ENSDARG00000007289	5.37169799999901	1
ENSDARG00000052555	2.07344400000147	1
ENSDARG00000030367	0.165571999999884	1
ENSDARG00000042071	11.7050780000063	1
ENSDARG00000059613	0.0131680000013148	1
ENSDARG00000071551	30.4502160000047	0.0008212323
ENSDARG00000090718	30.4502160000047	0.0008212323
ENSDARG00000017906	0	1
ENSDARG00000088383	0	1
ENSDARG00000078352	0	1
ENSDARG00000074456	-7.39999995857943e-05	1
ENSDARG00000008920	2.59999997069826e-05	1
ENSDARG00000087851	2.59999997069826e-05	1
ENSDARG00000075326	-1.216715999999	1
ENSDARG00000008852	9.74041399999987	0.4854407
ENSDARG00000067913	3.67121200000111	1
ENSDARG00000005251	12.0018899999995	0.04205076
ENSDARG00000071573	0	1
ENSDARG00000056427	3.61842199999955	1
ENSDARG00000058232	6.15372200000274	1
ENSDARG00000020594	0.150062000000617	1
ENSDARG00000076241	1.3008379999992	1
ENSDARG00000001969	1.16275600000154	1
ENSDARG00000077037	2.93136599999707	1
ENSDARG00000073797	14.2443899999998	0.01630604
ENSDARG00000077804	10.1861900000004	1
ENSDARG00000031637	4.34023199999501	1
ENSDARG00000069677	8.17637800000011	1
ENSDARG00000061363	5.29944199999954	1
ENSDARG00000062222	0.974805999998352	1
ENSDARG00000062129	0.0641820000018924	1
ENSDARG00000056903	0.0792540000002191	1
ENSDARG00000045373	3.60832799999844	1
ENSDARG00000063905	0.0484999999971478	1
ENSDARG00000011555	1.9354800000001	1
ENSDARG00000063341	3.97018199999911	1
ENSDARG00000073923	20.1852720000024	0.001383341
ENSDARG00000013581	16.8451280000008	0.01041826
ENSDARG00000089800	0.267089999999371	1
ENSDARG00000059555	0.931013999999777	1
ENSDARG00000015153	7.46461199999612	0.278893
ENSDARG00000091285	13.863308	0.09846485
ENSDARG00000089637	13.863308	0.09846485
ENSDARG00000070109	33.0649520000006	0.0008212323
ENSDARG00000016085	0.380929999999353	1
ENSDARG00000018460	1.41605200000049	1
ENSDARG00000052978	0	1
ENSDARG00000033134	1.3999997463543e-05	1
ENSDARG00000029859	-0.494912000001932	1
ENSDARG00000038000	0.0627800000002026	1
ENSDARG00000052942	15.7630059999938	1
ENSDARG00000089862	2.04885000000013	1
ENSDARG00000075159	29.2752739999996	0.0008212323
ENSDARG00000013240	10.791792	0.06948864
ENSDARG00000038847	0.120906000000105	1
ENSDARG00000077870	-3.19999999192078e-05	1
ENSDARG00000077859	2.59999997069826e-05	1
ENSDARG00000052520	13.2389900000016	1
ENSDARG00000057053	1.44410200000129	1
ENSDARG00000074663	0	1
ENSDARG00000078059	0	1
ENSDARG00000056026	1.84405400000105	1
ENSDARG00000068149	1.99999994947575e-05	1
ENSDARG00000074444	-1.99999976757681e-06	1
ENSDARG00000035618	-2.11151599999721	1
ENSDARG00000016528	5.60124200000428	1
ENSDARG00000008238	22.1932359999992	0.04498969
ENSDARG00000079520	22.1932359999992	0.04498969
ENSDARG00000003132	5.55659199999718	1
ENSDARG00000073788	0.000127999999676831	1
ENSDARG00000025576	0	1
ENSDARG00000058828	12.1219120000023	0.04007544
ENSDARG00000062430	3.39999969583005e-05	1
ENSDARG00000062442	9.36941200000001	1
ENSDARG00000075624	0	1
ENSDARG00000079687	5.33634799999709	0.6947958
ENSDARG00000025977	3.58085599999686	1
ENSDARG00000031153	9.6418020000001	0.5164527
ENSDARG00000062016	1.30717000000004	1
ENSDARG00000027572	24.214766000001	0.0008212323
ENSDARG00000063126	7.28590200000326	1
ENSDARG00000062749	1.03453400000035	1
ENSDARG00000088984	18.0723600000056	1
ENSDARG00000086753	5.26638200000025	1
ENSDARG00000010280	27.2518539999874	1
ENSDARG00000020345	11.4524679999886	1
ENSDARG00000067944	0.824322000000393	1
ENSDARG00000062357	0	1
ENSDARG00000088837	0	1
ENSDARG00000037392	0.122041999999055	1
ENSDARG00000009472	0.122041999999055	1
ENSDARG00000017549	-2.40000008489005e-05	1
ENSDARG00000086740	-2.40000008489005e-05	1
ENSDARG00000079248	8.31952199999796	0.263955
ENSDARG00000013837	-1.20000004244503e-05	1
ENSDARG00000042562	14.988519999999	0.2332058
ENSDARG00000021097	-3.08702400000038	1
ENSDARG00000011723	3.30368799999997	1
ENSDARG00000016239	0.971681999999419	1
ENSDARG00000053047	8.12978400000065	0.7709316
ENSDARG00000062421	4.21045199999935	1
ENSDARG00000012215	2.00483399999939	1
ENSDARG00000063646	0	1
ENSDARG00000006639	0.748498000000836	1
ENSDARG00000062209	-7.99999907030724e-06	1
ENSDARG00000059459	0	1
ENSDARG00000029724	3.50485200000003	1
ENSDARG00000013522	8.18013200000132	0.2073481
ENSDARG00000004692	1.00000006568735e-05	1
ENSDARG00000036291	3.04765000000043	1
ENSDARG00000036299	0	1
ENSDARG00000054833	11.5913419999997	0.04977208
ENSDARG00000038996	0	1
ENSDARG00000036650	3.75310399999944	1
ENSDARG00000011553	23.1330780000026	1
ENSDARG00000013478	1.37353600000097	1
ENSDARG00000017740	0.328775999994832	1
ENSDARG00000070061	1.00000015663682e-05	1
ENSDARG00000016375	4.86882999999943	1
ENSDARG00000036057	13.894816	0.01903692
ENSDARG00000010108	2.34531000000061	1
ENSDARG00000026137	0.423026000000391	1
ENSDARG00000093515	8.3994939999975	0.2431307
ENSDARG00000069832	11.7305860000015	0.1505203
ENSDARG00000019963	6.00000203121454e-06	1
ENSDARG00000057374	9.70986400000038	0.9888248
ENSDARG00000017960	5.18466999999873	1
ENSDARG00000015998	21.0679319999981	0.001081271
ENSDARG00000027851	24.8794960000014	0.0009033742
ENSDARG00000063020	-6.1999999161344e-05	1
ENSDARG00000070995	3.27047200000379	1
ENSDARG00000063352	3.57591599999432	1
ENSDARG00000075201	6.67804800000158	1
ENSDARG00000075325	18.9753319999982	0.002163202
ENSDARG00000005612	-6.00000021222513e-06	1
ENSDARG00000044090	4.72657600000093	0.9061745
ENSDARG00000046006	5.27044600000045	0.7146131
ENSDARG00000055875	0.41338800000085	1
ENSDARG00000043666	5.81090200000108	1
ENSDARG00000036304	24.0542520000017	0.0008212323
ENSDARG00000092662	24.0542520000017	0.0008212323
ENSDARG00000031600	0	1
ENSDARG00000037603	1.99421399999846	1
ENSDARG00000068099	2.94518799999969	1
ENSDARG00000018432	3.86437599999954	1
ENSDARG00000060798	0	1
ENSDARG00000007496	-2.6000001525972e-05	1
ENSDARG00000025554	-4.00000044464832e-06	1
ENSDARG00000014915	-2.39999999394058e-05	1
ENSDARG00000058463	-2.39999999394058e-05	1
ENSDARG00000090063	16.8799560000007	0.005337175
ENSDARG00000033516	0.173741999999038	1
ENSDARG00000069318	1.23269400000572	1
ENSDARG00000054085	2.61609200000021	1
ENSDARG00000013250	5.27595599999768	1
ENSDARG00000041570	8.65006799999901	0.1700728
ENSDARG00000022512	3.82610999999815	1
ENSDARG00000086756	0.472261999999319	1
ENSDARG00000009466	3.90309799999886	1
ENSDARG00000073899	12.5205520000018	1
ENSDARG00000058525	9.26803800000198	1
ENSDARG00000067981	2.97610800000075	1
ENSDARG00000069090	0.0156620000016119	1
ENSDARG00000075057	2.00000067707151e-06	1
ENSDARG00000002402	13.3512160000028	0.02384264
ENSDARG00000042854	11.9518379999972	0.04281247
ENSDARG00000073866	13.6095739999946	0.02147156
ENSDARG00000031496	1.47865600000114	1
ENSDARG00000078433	1.06243399999948	1
ENSDARG00000038500	-4.00000135414302e-06	1
ENSDARG00000075933	9.46827800000028	0.1210707
ENSDARG00000076997	7.57475399999748	0.4864344
ENSDARG00000088061	0.218386000000464	1
ENSDARG00000054447	5.27264599999762	1
ENSDARG00000031651	7.87139200000092	1
ENSDARG00000001767	6.66910199999984	1
ENSDARG00000059690	4.04089799999929	1
ENSDARG00000005179	2.00000067707151e-06	1
ENSDARG00000017657	6.20708000000013	1
ENSDARG00000078801	3.91707999999926	1
ENSDARG00000033440	0.000114000002213288	1
ENSDARG00000019715	-2.00000067707151e-06	1
ENSDARG00000002060	2.46054400000139	1
ENSDARG00000018283	8.11550800000077	0.2127602
ENSDARG00000038870	22.7140880000006	0.4362286
ENSDARG00000026109	-0.000112000000626722	1
ENSDARG00000026907	-4.00000044464832e-06	1
ENSDARG00000031809	0	1
ENSDARG00000078293	0	1
ENSDARG00000058818	0.0106660000001284	1
ENSDARG00000057454	14.4525619999986	1
ENSDARG00000002077	10.5537560000012	0.07655093
ENSDARG00000069920	0	1
ENSDARG00000036061	12.3127899999999	0.03706729
ENSDARG00000026664	-1.99999994947575e-05	1
ENSDARG00000045625	7.77991000000111	0.2445856
ENSDARG00000070553	8.00000270828605e-06	1
ENSDARG00000041372	0.489196000002266	1
ENSDARG00000062964	3.38775600000008	1
ENSDARG00000061195	0	1
ENSDARG00000078733	0	1
ENSDARG00000071579	2.02053400000113	1
ENSDARG00000010051	3.05222599999979	1
ENSDARG00000002184	-2.00000067707151e-06	1
ENSDARG00000074271	0.389198000000761	1
ENSDARG00000058728	5.71873799999958	1
ENSDARG00000031049	2.04504999999699	1
ENSDARG00000056084	6.32530000000042	0.452587
ENSDARG00000024687	3.71201400000064	1
ENSDARG00000013734	6.81640399999924	0.3685571
ENSDARG00000030803	-1.20000004244503e-05	1
ENSDARG00000054301	4.02129400000013	1
ENSDARG00000012378	-2.00000067707151e-06	1
ENSDARG00000060101	9.40770599999814	1
ENSDARG00000014490	0	1
ENSDARG00000057255	14.9402720000071	0.02811898
ENSDARG00000055763	0.558902000000671	1
ENSDARG00000092360	5.60555000000022	1
ENSDARG00000061719	1.21826999999757	1
ENSDARG00000079080	3.02502999999706	1
ENSDARG00000010773	1.90465599999879	1
ENSDARG00000015937	4.45294199999989	1
ENSDARG00000030790	0.077395999996952	1
ENSDARG00000058548	3.01662600000054	1
ENSDARG00000058551	4.01358199999959	1
ENSDARG00000069922	4.48931999999695	1
ENSDARG00000062655	7.37414799999897	1
ENSDARG00000039671	4.79999998788116e-05	1
ENSDARG00000052307	2.00000067707151e-06	1
ENSDARG00000015823	4.54374200000166	1
ENSDARG00000055433	0.123808000000281	1
ENSDARG00000056549	-9.99999974737875e-06	1
ENSDARG00000052386	0.231468000001769	1
ENSDARG00000046085	0.439920000000711	1
ENSDARG00000075528	0.833260000000337	1
ENSDARG00000018902	5.51741000000038	0.6438154
ENSDARG00000020363	0.365974000000278	1
ENSDARG00000071378	2.36383600000045	1
ENSDARG00000073893	7.58397799999875	0.265757
ENSDARG00000077918	5.51527200000055	0.6443086
ENSDARG00000009724	3.0325079999966	1
ENSDARG00000028943	0.48269000000073	1
ENSDARG00000069099	1.59999999596039e-05	1
ENSDARG00000002549	-0.000142000000778353	1
ENSDARG00000090697	0	1
ENSDARG00000027930	36.5148259999987	0.0008212323
ENSDARG00000021257	11.0373999999974	0.06254087
ENSDARG00000042188	11.817955999999	1
ENSDARG00000074757	4.39999985246686e-05	1
ENSDARG00000014171	0	1
ENSDARG00000016968	19.1775799999959	0.001996944
ENSDARG00000086471	0.000314000000798842	1
ENSDARG00000077307	13.7213820000034	0.02052314
ENSDARG00000038114	6.78101400000014	0.3740285
ENSDARG00000089291	0.0722059999998237	1
ENSDARG00000030591	1.77281999999832	1
ENSDARG00000037628	16.6640340000013	0.005832603
ENSDARG00000053058	2.69832199999837	1
ENSDARG00000093606	2.69832199999837	1
ENSDARG00000045567	7.26189800000066	1
ENSDARG00000042133	10.1741959999999	1
ENSDARG00000069286	8.9093099999991	1
ENSDARG00000070827	0.0616440000003422	1
ENSDARG00000036671	0	1
ENSDARG00000079617	7.17180800000006	1
ENSDARG00000028343	7.17180800000006	1
ENSDARG00000092999	7.17180800000006	1
ENSDARG00000042559	-0.000144000001455424	1
ENSDARG00000016728	1.36209400000007	1
ENSDARG00000073766	1.36209400000007	1
ENSDARG00000052708	2.00000067707151e-06	1
ENSDARG00000000474	0	1
ENSDARG00000053950	0.354938000000402	1
ENSDARG00000045269	-1.20000004244503e-05	1
ENSDARG00000039827	0.000164000000950182	1
ENSDARG00000019951	2.77799799999957	1
ENSDARG00000052816	2.04094199999963	1
ENSDARG00000068724	4.75432200000068	1
ENSDARG00000071203	0.526585999999952	1
ENSDARG00000091658	0	1
ENSDARG00000075132	9.99999974737875e-06	1
ENSDARG00000008490	5.09411399999954	0.7709316
ENSDARG00000010238	2.54295199999979	1
ENSDARG00000087678	2.54295199999979	1
ENSDARG00000011764	0	1
ENSDARG00000039350	3.99999953515362e-06	1
ENSDARG00000057562	15.6460179999995	0.009088266
ENSDARG00000041217	0.656104000001505	1
ENSDARG00000053547	6.2209959999891	1
ENSDARG00000013839	41.5271639999992	0.0008212323
ENSDARG00000035606	30.7335480000038	0.02111478
ENSDARG00000075824	15.5386460000009	1
ENSDARG00000075743	-5.79999996261904e-05	1
ENSDARG00000043249	1.65598799999862	1
ENSDARG00000060177	0.000213999999687076	1
ENSDARG00000076197	1.5376239999996	1
ENSDARG00000012796	2.69482599999901	1
ENSDARG00000077596	1.20125399999961	1
ENSDARG00000057234	2.06161000000066	1
ENSDARG00000069363	7.05437000000074	1
ENSDARG00000015394	0.311276000000362	1
ENSDARG00000059177	1.20000004244503e-05	1
ENSDARG00000012458	-2.2000000171829e-05	1
ENSDARG00000055383	0	1
ENSDARG00000074036	5.48434599999928	0.6525946
ENSDARG00000060763	7.66105599999719	0.3849349
ENSDARG00000071087	9.45118199999706	0.1772452
ENSDARG00000006290	-1.99999885808211e-06	1
ENSDARG00000041576	0.797364000001835	1
ENSDARG00000074684	9.61705199999778	0.1139144
ENSDARG00000059357	-4.12441800000033	1
ENSDARG00000033138	2.27223800000047	1
ENSDARG00000027159	2.03249199999846	1
ENSDARG00000079163	2.97544399999606	1
ENSDARG00000078455	9.5795020000005	0.2506025
ENSDARG00000078331	9.88522600000215	1
ENSDARG00000073768	0.0234760000003007	1
ENSDARG00000003877	13.8591140000062	0.6536716
ENSDARG00000077038	13.8591140000062	0.6536716
ENSDARG00000043404	2.43914200000017	1
ENSDARG00000006292	17.0155000000013	0.01196941
ENSDARG00000062258	1.27042199999778	1
ENSDARG00000091221	26.0985040000014	0.0008212323
ENSDARG00000051986	0	1
ENSDARG00000000142	8.07642599999963	1
ENSDARG00000076008	0	1
ENSDARG00000075025	0	1
ENSDARG00000069116	0	1
ENSDARG00000071211	4.60000010207295e-05	1
ENSDARG00000075143	11.0146520000017	0.1709957
ENSDARG00000077728	0.000119999996968545	1
ENSDARG00000043701	20.6325519999991	1
ENSDARG00000043180	-1.40000011015218e-05	1
ENSDARG00000040024	8.00000016170088e-05	1
ENSDARG00000040314	5.16838199999984	0.7470906
ENSDARG00000039757	5.79999996261904e-05	1
ENSDARG00000041304	16.6080299999958	1
ENSDARG00000078872	10.8620519999968	0.06736658
ENSDARG00000074508	10.0088340000002	0.09802528
ENSDARG00000068323	12.3370640000066	1
ENSDARG00000041802	0.420707999999649	1
ENSDARG00000057854	4.23974600000111	1
ENSDARG00000013075	24.5248500000016	0.0008212323
ENSDARG00000038635	0	1
ENSDARG00000044874	-11.6113299999997	1
ENSDARG00000022599	20.9573280000004	0.001107483
ENSDARG00000005578	1.65004200000112	1
ENSDARG00000008200	0.193476000000373	1
ENSDARG00000002916	21.1713860000018	0.01326968
ENSDARG00000021082	2.77807200000098	1
ENSDARG00000042701	0.000101999998150859	1
ENSDARG00000092285	9.5388980000007	0.1175104
ENSDARG00000028475	3.83352599999853	1
ENSDARG00000069253	3.83352599999853	1
ENSDARG00000014898	1.1125119999997	1
ENSDARG00000091640	6.01510800000142	0.5155758
ENSDARG00000027813	6.04808599999888	0.5082789
ENSDARG00000036775	13.4268819999998	0.5825269
ENSDARG00000016368	2.49371600000086	1
ENSDARG00000016044	1.23791999999958	1
ENSDARG00000037865	18.1920060000011	0.003027355
ENSDARG00000063411	9.06581600000027	0.1429682
ENSDARG00000044556	1.0080719999969	1
ENSDARG00000074585	3.2492659999989	1
ENSDARG00000074724	10.3888100000004	1
ENSDARG00000075088	10.3888100000004	1
ENSDARG00000078185	15.0900099999999	1
ENSDARG00000040114	0.449726000000737	1
ENSDARG00000087413	5.60000007681083e-05	1
ENSDARG00000088439	14.3137519999982	0.03187283
ENSDARG00000089498	14.3137519999982	0.03187283
ENSDARG00000006370	-0.000375999999960186	1
ENSDARG00000075215	3.20908800000325	1
ENSDARG00000053995	19.9074180000025	0.003304605
ENSDARG00000002894	7.99999907030724e-06	1
ENSDARG00000016474	2.00000067707151e-06	1
ENSDARG00000090447	17.3384359999982	0.6303952
ENSDARG00000041237	1.74751599999945	1
ENSDARG00000032866	0	1
ENSDARG00000059791	0.834794000000329	1
ENSDARG00000022461	1.948362000001	1
ENSDARG00000043624	0.894003999997949	1
ENSDARG00000016656	24.0269860000008	0.0008212323
ENSDARG00000070601	2.04130199999963	1
ENSDARG00000004840	2.95719199999803	1
ENSDARG00000059064	-0.77292800000032	1
ENSDARG00000017730	8.1882839999962	0.2065795
ENSDARG00000096398	0.580740000000333	1
